City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
368,grajau,-5.8194,-46.1386,302.7,67,78,1.44,BR,1679759577
369,kulhudhuffushi,6.6221,73.07,301.33,71,25,3.66,MV,1679759577
370,simao,22.7886,100.9748,290.18,40,3,0.16,CN,1679759578
371,mitsamiouli,-11.3847,43.2844,300.78,79,74,4.29,KM,1679759578
372,longyearbyen,78.2186,15.6401,257.06,55,20,2.57,SJ,1679759579
373,ust-nera,64.5667,143.2,246.15,99,94,2.02,RU,1679759579
374,nandurbar,21.3667,74.25,300.23,23,44,5.2,IN,1679759579
375,kalmunai,7.4167,81.8167,299.71,81,52,2.05,LK,1679759580
376,russell,32.3502,-85.1999,298.75,88,0,0.0,US,1679759412
377,san policarpo,12.1791,125.5072,299.68,85,9,3.81,PH,1679759580
378,siloam springs,36.1881,-94.5405,283.7,81,75,2.06,US,1679759513
379,palmer,42.1584,-72.3287,278.51,64,100,3.13,US,1679759581
380,nauta,-4.5061,-73.5757,303.57,59,95,1.44,PE,1679759581
381,grafton,42.207,-71.6856,278.0,75,100,6.69,US,1679759370
382,turbat,26.0023,63.044,298.25,37,0,4.67,PK,1679759582
383,bosaso,11.2842,49.1816,301.15,79,8,2.11,SO,1679759583
384,zhigansk,66.7697,123.3711,264.76,96,100,4.53,RU,1679759583
385,asyut,27.181,31.1837,297.25,42,91,11.64,EG,1679759584
386,altenholz,54.4,10.1333,282.12,93,100,3.6,DE,1679759584
387,bandarbeyla,9.4942,50.8122,300.8,73,83,4.49,SO,1679759585
388,zhangye,38.9342,100.4517,281.34,22,100,2.15,CN,1679759585
389,ambunti,-4.2365,142.8448,295.78,99,65,0.81,PG,1679759586
390,bharthana,26.7571,79.2248,299.06,24,0,3.63,IN,1679759586
391,koungheul,13.9833,-14.8,312.76,15,0,1.25,SN,1679759587
392,ruston,32.5232,-92.6379,296.25,60,0,2.57,US,1679759587
393,kasiri,8.9412,-13.1148,304.24,49,17,5.57,SL,1679759588
394,port blair,11.6667,92.75,301.17,74,40,1.54,IN,1679759588
395,sao desiderio,-12.3633,-44.9733,305.04,38,73,2.63,BR,1679759590
396,emba,48.8264,58.1442,283.79,42,19,4.18,KZ,1679759590
397,taoudenni,22.6783,-3.9836,306.47,6,22,7.44,ML,1679759590
398,milkovo,54.7167,158.6167,256.05,85,51,2.63,RU,1679759591
399,marzuq,14.4,46.4667,297.62,63,100,3.67,YE,1679759591
400,amahai,-3.3333,128.9167,299.38,85,99,1.26,ID,1679759592
401,kenai,60.5544,-151.2583,265.98,90,0,0.0,US,1679759432
402,aksu,41.1231,80.2644,285.85,18,20,1.41,CN,1679759593
403,loreto,22.2667,-101.9667,294.05,8,64,0.18,MX,1679759593
404,pangnirtung,66.1451,-65.7125,258.15,47,100,0.0,CA,1679759594
405,satuk,41.2263,32.3836,284.6,86,21,1.47,TR,1679759594
406,along,28.1667,94.7667,289.74,94,59,0.84,IN,1679759594
407,pafos,34.7667,32.4167,293.03,68,20,1.54,CY,1679759595
408,novoorsk,51.381,58.9813,278.51,91,98,1.93,RU,1679759596
409,shimoda,34.6667,138.95,283.76,91,100,7.62,JP,1679759597
410,gat,31.61,34.7642,292.53,100,100,7.14,IL,1679759463
411,lisala,2.15,21.5167,299.92,68,92,1.44,CD,1679759598
412,rio gallegos,-51.6226,-69.2181,286.18,35,75,11.32,AR,1679759598
413,namibe,-15.1961,12.1522,298.4,70,100,5.87,AO,1679759599
414,kathu,7.9178,98.3332,301.05,78,12,4.8,TH,1679759599
415,abilene,32.4487,-99.7331,291.03,22,0,2.24,US,1679759600
416,orocue,4.7912,-71.3354,309.18,26,45,4.3,CO,1679759600
417,kitob,39.0843,66.8332,288.97,41,43,1.18,UZ,1679759601
418,rossland,49.0831,-117.8022,269.05,82,100,1.22,CA,1679759601
419,karaton,-6.3424,106.1045,297.09,94,100,0.55,ID,1679759602
420,naica,27.85,-105.4833,287.53,19,0,2.47,MX,1679759603
421,cap malheureux,-19.9842,57.6142,298.97,75,28,0.89,MU,1679759603
422,verkhoyansk,67.5447,133.385,255.17,86,100,1.6,RU,1679759604
423,toyota,35.0833,137.15,285.68,46,100,0.79,JP,1679759605
424,iqaluit,63.7506,-68.5145,257.0,84,100,0.0,CA,1679759606
425,chara,56.9064,118.2631,257.99,66,82,1.06,RU,1679759607
426,salina,38.8403,-97.6114,282.6,81,0,3.09,US,1679759607
427,raudeberg,61.9875,5.1352,277.52,58,0,12.92,NO,1679759608
428,verdun,49.25,5.3333,286.02,76,64,7.76,FR,1679759609
429,bang saphan,11.2126,99.5117,298.31,81,67,1.83,TH,1679759609
430,nakhon thai,17.1006,100.8374,301.43,34,1,0.2,TH,1679759610
431,sur,22.5667,59.5289,297.87,62,0,2.65,OM,1679759611
432,harlingen,26.1906,-97.6961,300.2,81,100,6.17,US,1679759320
433,hambantota,6.1241,81.1185,299.34,100,20,1.03,LK,1679759611
434,bonthe,7.5264,-12.505,304.82,54,45,5.55,SL,1679759612
435,najran,17.4924,44.1277,304.51,23,72,7.73,SA,1679759612
436,khandbari,27.3747,87.2039,291.97,57,97,1.16,NP,1679759613
437,bakhmach,51.1808,32.7569,288.01,56,99,6.04,UA,1679759613
438,mahanoro,-19.9,48.8,297.31,88,14,3.32,MG,1679759614
439,grass valley,39.2191,-121.0611,277.36,75,0,1.34,US,1679759614
440,lithakia,37.7167,20.8333,291.75,63,20,2.06,GR,1679759615
441,tulun,54.5611,100.5792,269.57,96,100,1.18,RU,1679759615
442,linqiong,30.4159,103.4609,285.05,77,77,0.34,CN,1679759616
443,tecoanapa,16.5167,-98.75,300.64,59,45,2.1,MX,1679759616
444,pingliang,35.5392,106.6861,280.8,63,96,2.12,CN,1679759617
445,nome,64.5011,-165.4064,259.19,85,100,10.8,US,1679759586
446,sazonovo,59.0919,35.2268,276.9,86,100,6.25,RU,1679759617
447,codrington,-38.2667,141.9667,284.76,81,100,2.48,AU,1679759617
448,biltine,14.5333,20.9167,307.47,13,60,5.53,TD,1679759618
449,richards bay,-28.783,32.0377,299.03,74,71,7.37,ZA,1679759618
450,ryotsu,38.0833,138.4333,280.05,76,57,3.79,JP,1679759620
451,san pedro,14.35,121.0167,301.68,77,20,4.63,PH,1679759620
452,margate,51.3813,1.3862,286.87,58,27,1.34,GB,1679759621
453,manbij,36.5281,37.9549,284.92,82,99,8.6,SY,1679759621
454,ikwiriri,-7.9562,38.9716,297.95,88,100,1.97,TZ,1679759621
455,huntsville,34.7304,-86.5861,295.56,69,0,4.92,US,1679759280
456,agadez,19.75,10.25,300.72,8,1,5.86,NE,1679759622
457,shreveport,32.5251,-93.7502,294.9,56,0,3.6,US,1679759622
458,kijang,35.2442,129.2139,284.0,70,100,3.67,KR,1679759622
459,misratah,32.3754,15.0925,293.5,50,0,6.75,LY,1679759623
460,san cristobal,7.7669,-72.225,291.25,33,86,3.15,VE,1679759623
461,creston,41.0586,-94.3614,279.45,70,100,0.0,US,1679759623
462,ciudad del maiz,22.4,-99.6,300.43,38,9,0.25,MX,1679759624
463,lapua,62.9693,23.0088,269.88,88,100,2.75,FI,1679759624
464,dodge city,37.7528,-100.0171,281.6,91,52,2.68,US,1679759624
465,gravdal,68.1214,13.5031,272.44,55,100,8.24,NO,1679759625
466,chernyshevskiy,63.0128,112.4714,265.5,93,94,3.86,RU,1679759625
467,rawson,-43.3002,-65.1023,288.81,43,0,5.4,AR,1679759455
468,abyek,36.0667,50.55,288.93,48,43,2.36,IR,1679759626
469,torzhok,57.0436,34.9622,277.79,87,98,3.23,RU,1679759626
470,bull savanna,17.8868,-77.5902,299.87,59,0,4.77,JM,1679759626
471,ilulissat,69.2167,-51.1,263.16,52,75,4.12,GL,1679759627
472,canala,-21.5333,165.95,297.7,88,100,1.68,NC,1679759627
473,lahad datu,5.0268,118.327,298.17,90,67,0.56,MY,1679759627
474,ullapool,57.8987,-5.1604,280.09,72,100,5.57,GB,1679759628
475,metro,-5.1131,105.3067,296.82,94,100,1.31,ID,1679759628
476,manoel urbano,-8.8389,-69.2597,300.73,67,100,1.11,BR,1679759628
477,sobolevo,54.4299,31.8996,281.01,75,100,1.73,RU,1679759629
478,ikom,5.9667,8.7063,304.75,55,74,2.03,NG,1679759629
479,ladario,-19.0047,-57.6017,304.31,66,20,2.57,BR,1679759629
480,akyab,20.15,92.9,299.23,71,0,6.13,MM,1679759630
481,callaway,30.153,-85.5699,298.66,89,75,5.14,US,1679759630
482,sakakah,29.9697,40.2064,293.91,37,98,3.79,SA,1679759630
483,geraldton,-28.7667,114.6,292.38,82,75,0.0,AU,1679759631
484,capula,19.7,-101.8,293.21,23,38,0.61,MX,1679759631
485,shasta lake,40.6804,-122.3708,279.71,49,76,1.87,US,1679759631
486,pathein,16.7833,94.7333,297.91,74,5,4.46,MM,1679759632
487,tomatlan,19.9333,-105.25,300.22,30,100,1.54,MX,1679759632
488,megion,61.0296,76.1136,276.16,100,100,4.62,RU,1679759632
489,ofaqim,31.3141,34.6203,292.43,83,90,7.78,IL,1679759633
490,hanna,51.6334,-111.9018,269.05,94,100,1.58,CA,1679759402
491,hirara,24.8,125.2833,295.07,94,75,6.17,JP,1679759633
492,batagay,67.6333,134.6333,255.1,99,100,0.68,RU,1679759634
493,arles,43.6768,4.6303,294.59,42,0,3.6,FR,1679759634
494,rudnogorsk,57.2639,103.7519,262.35,99,91,1.65,RU,1679759634
495,san juan del sur,11.2529,-85.8705,301.27,69,40,3.09,NI,1679759635
496,angoche,-16.2325,39.9086,299.08,84,84,4.63,MZ,1679759635
497,yumen,40.2833,97.2,279.24,19,0,2.23,CN,1679759635
498,harboore,56.6175,8.1807,279.9,96,96,5.28,DK,1679759636
499,kurchum,48.5722,83.6542,271.73,70,68,1.52,KZ,1679759636
500,tazovskiy,67.4667,78.7,255.25,100,93,2.77,RU,1679759636
501,los llanos de aridane,28.6585,-17.9182,294.01,73,0,5.14,ES,1679759637
502,kelo,9.3086,15.8066,304.91,28,99,1.61,TD,1679759637
503,san luis,-33.295,-66.3356,299.07,50,1,4.12,AR,1679759637
504,seoul,37.5683,126.9778,284.81,64,0,1.54,KR,1679759300
505,meulaboh,4.1363,96.1285,298.57,85,100,1.9,ID,1679759638
506,tottenham,-32.2333,147.35,293.49,69,100,6.15,AU,1679759638
507,hastings,50.8552,0.5729,286.42,82,81,10.5,GB,1679759638
508,faya,18.3851,42.4509,293.44,30,80,1.82,SA,1679759639
509,kandi,11.1342,2.9386,311.59,15,84,1.71,BJ,1679759639
510,san vicente,-26.6167,-54.1333,304.33,38,66,2.98,AR,1679759640
511,jadu,31.953,12.0261,296.06,20,13,5.57,LY,1679759640
512,zelenogorskiy,55.0333,87.0,269.66,92,64,2.77,RU,1679759640
513,tongliao,43.6125,122.2653,269.44,33,3,3.33,CN,1679759641
514,loa janan,-0.583,117.095,296.5,98,99,0.17,ID,1679759641
515,kaeo,-35.1,173.7833,286.24,89,5,1.17,NZ,1679759642
516,mazagao,-0.115,-51.2894,305.18,68,96,0.76,BR,1679759642
517,winneba,5.3511,-0.6231,302.68,64,100,4.36,GH,1679759643
518,saint-georges,12.0564,-61.7485,301.97,70,20,8.23,GD,1679759644
519,te anau,-45.4167,167.7167,280.83,90,68,1.15,NZ,1679759645
520,jaciara,-15.9653,-54.9683,302.71,62,13,2.26,BR,1679759645
521,tessalit,20.1986,1.0114,307.74,8,1,5.34,ML,1679759646
522,bulancak,40.9372,38.2291,283.05,87,75,3.09,TR,1679759646
523,esna,25.2934,32.554,298.16,42,1,9.54,EG,1679759647
524,itoman,26.1247,127.6694,292.16,100,100,4.12,JP,1679759647
525,guadalajara,20.6667,-103.3333,293.02,28,20,0.0,MX,1679759412
526,formosa do rio preto,-11.0483,-45.1931,305.2,39,99,2.48,BR,1679759648
527,batticaloa,7.7102,81.6924,299.93,80,62,3.1,LK,1679759648
528,camana,-16.6228,-72.7111,298.51,69,86,3.16,PE,1679759649
529,santa cruz,-17.8,-63.1667,303.18,66,75,6.17,BO,1679759649
530,nogales,31.3086,-110.9422,283.39,56,0,0.0,MX,1679759650
531,port hedland,-20.3167,118.5667,301.18,94,87,0.0,AU,1679759651
532,praia,14.9215,-23.5087,298.45,53,40,7.72,CV,1679759651
533,kasulu,-4.5767,30.1025,292.58,91,82,0.68,TZ,1679759651
534,nicoya,10.1483,-85.452,304.78,43,19,2.52,CR,1679759652
535,leningradskiy,69.3833,178.4167,254.14,94,100,5.72,RU,1679759653
536,erzin,36.9559,36.2,287.54,82,100,2.31,TR,1679759653
537,launceston,-41.45,147.1667,283.49,89,40,1.54,AU,1679759355
538,trairi,-3.2778,-39.2689,301.45,74,67,2.35,BR,1679759425
539,peterhead,57.5058,-1.7981,280.37,61,98,5.75,GB,1679759654
540,tautira,-17.7333,-149.15,299.96,77,93,3.3,PF,1679759654
541,virginia beach,36.8529,-75.978,298.18,71,40,6.69,US,1679759530
542,kungurtug,50.5994,97.5228,262.05,94,39,0.84,RU,1679759655
543,orcopampa,-15.2661,-72.3417,284.06,71,99,1.87,PE,1679759655
544,matara,5.9485,80.5353,299.66,78,34,1.19,LK,1679759656
545,mantua,45.1667,10.7833,294.81,29,12,5.72,IT,1679759656
546,pochutla,15.7432,-96.4661,302.49,45,2,3.58,MX,1679759656
547,alamosa,37.4695,-105.87,268.14,20,0,8.23,US,1679759657
548,cascas,-7.4833,-78.8167,296.81,56,32,3.87,PE,1679759658
549,bosconia,9.9689,-73.8836,308.51,26,21,3.89,CO,1679759659
550,joshimath,30.5667,79.5667,282.5,95,99,0.94,IN,1679759659
551,kropotkin,45.4375,40.5756,288.22,62,98,2.88,RU,1679759659
552,cabedelo,-6.9811,-34.8339,303.52,68,34,4.39,BR,1679759660
553,morant bay,17.8815,-76.4093,303.54,63,6,5.15,JM,1679759661
554,tucuman,-26.8241,-65.2226,298.15,83,100,1.54,AR,1679759661
555,kazachinskoye,57.6953,93.2761,273.75,97,100,4.33,RU,1679759662
556,wangqing,43.3218,129.7634,273.39,43,97,1.04,CN,1679759662
557,ojinaga,29.5667,-104.4167,290.69,33,0,2.06,MX,1679759663
558,naryan-mar,67.6713,53.087,265.07,96,100,4.46,RU,1679759664
559,lulea,65.5842,22.1547,270.19,39,0,3.09,SE,1679759664
560,deputatskiy,69.3,139.9,254.57,96,100,1.67,RU,1679759665
561,lere,10.387,8.5726,307.62,16,66,2.11,NG,1679759666
562,yarmouth,41.7057,-70.2286,279.24,73,75,3.6,US,1679759666
563,hals,56.9961,10.3081,282.04,85,100,4.86,DK,1679759667
564,tortoli,39.9256,9.6572,297.05,29,0,4.12,IT,1679759667
565,salur,18.5333,83.2167,300.58,66,78,1.02,IN,1679759668
566,belaya gora,68.5333,146.4167,240.3,100,35,0.53,RU,1679759668
567,santa rosa,14.3122,121.1114,302.1,86,0,3.7,PH,1679759669
568,odienne,9.51,-7.5692,310.22,22,97,0.81,CI,1679759669
569,estrela,-28.0611,-50.9383,298.62,66,100,3.5,BR,1679759531
570,padang,-0.9492,100.3543,298.18,86,100,2.04,ID,1679759564
571,acapulco,16.8634,-99.8901,300.36,61,48,1.16,MX,1679759604
572,cockburn town,21.4612,-71.1419,298.13,65,40,7.2,TC,1679759672
573,mojo,8.6,39.1167,294.89,56,97,5.38,ET,1679759672
574,bar-le-duc,48.75,5.1667,286.05,80,80,8.15,FR,1679759673
575,kongoussi,13.3258,-1.5347,311.6,5,29,1.15,BF,1679759673
576,burriana,39.889,-0.085,296.46,70,22,1.34,ES,1679759673
577,san quintin,30.4833,-115.95,286.42,69,0,6.35,MX,1679759674
578,ambon,-3.6954,128.1814,299.23,89,40,3.09,ID,1679759674
579,gondar,12.6,37.4667,295.9,19,100,4.38,ET,1679759675
580,kirakira,-10.4544,161.9205,298.88,81,58,1.58,SB,1679759675
581,chanute,37.6792,-95.4572,283.96,87,0,2.06,US,1679759516
582,kisesa,-3.0833,34.15,293.82,80,87,1.67,TZ,1679759676
